a’,ciallachadh,an,28
an,aghaidh,an,28
air,an,aon,28
chaidh,a,dhèanamh,28
a,chanadh,iad,28
a’,coimhead,coltach,28
mu,a,deidhinn,28
nuair,a,chaochail,28
airson,faighinn,a-mach,28
a,chur,don,28
iad,ag,ràdh,28
chaidh,iad,gu,28
an,t-eagal,air,28
bu,mhotha,a,28
a,dh’inbhir,nis,28
chreid,mi,nach,28
sa,chaidh,mu,28
am,measg,sin,28
thàinig,mi,tarsainn,28
bhiodh,daoine,a’,28
dol,a,dh’innse,28
ag,ràdh,gum,28
’s,gum,biodh,28
ann,an,innis,28
bhith,a’,dol,27
ann,an,cladh,27
ann,am,faclair,27
thàinig,am,facal,27
agaibh,gu,bheil,27
a,bhith,ri,27
àite,far,an,27
aig,an,toiseach,27
an,do,rinn,27
a,dhol,ann,27
a,dhèanamh,de,27
a,sgrìobh,an,27
as,motha,de,27
thathar,a’,dèanamh,27
anns,an,fhraing,27
an,rathad,dhachaigh,27
saoilidh,mi,gu,27
eòlach,air,na,27
ag,iarraidh,air,27
air,an,doras,27
iad,le,chèile,27
an,dùil,gur,27
seo,ann,an,27
gun,deach,an,27
an,àite,a’,27
air,an,duine,27
an,taigh,aige,27
a,rèir,an,27
sibh,gu,bheil,27
ann,an,droch,27
co-cheangailte,ris,a’,27
litir,mu,dheireadh,27
a’,tighinn,gu,27
as,coireach,ri,27
a,chur,ann,27
’s,ann,a,27
an,àm,ud,27
a,bhiodh,an,26
an,àm,seo,26
a’,tadhal,air,26
nach,b’,urrainn,26
sin,air,adhart,26
a,bhiodh,na,26
bheil,an,t-ainm,26
an,dòigh,sin,26
fios,agaibh,dè,26
gàidhlig,na,h-èireann,26
na,roinn,eòrpa,26
air,a,thiodhlacadh,26
mar,a,chanadh,26
an,sàs,anns,26
anns,a’,mhadainn,26
dol,air,ais,26
dhèanamh,ann,an,26
‘tha,mi,a’,26
mi,dhuibh,dè,26
am,measg,an,26
de,na,daoine,26
anns,a’,gheamhradh,26
iad,ann,am,26
ann,an,làmhan,26
na,bu,mhiosa,26
gum,biodh,na,26
ann,an,caisteal,26
b’,esan,an,26
an,aon,dòigh,26
sibh,a’,tuigsinn,26
air,an,leabhar,26
anns,a’,chànan,26
a,fhuair,an,26
ach,air,an,26
a,chionn,’s,26
eòlach,air,a’,26
dol,a,dhèanamh,26
’s,iad,na,26
a,dh’ionnsaigh,an,26
an,droch,fhear,26
thairis,air,an,25
anns,an,dearbh,25
às,a,thàinig,25
ann,an,earra-ghàidheal,25
eile,air,a,25
uibhist,a,deas,25
na,h-alba,ann,25
a’,dol,ann,25
a,thug,an,25
nuair,a,nochd,25
a,bu,shine,25
no,mar,a,25
taic,a,thoirt,25
ann,an,saoghal,25
a’,gabhail,a-steach,25
iad,a’,fuireach,25
b’,urrainn,do,25
ann,am,bàideanach,25
ciamar,a,fhuair,25
fios,aig,duine,25
air,an,t-slighe,25
gu,leòr,a,25
a,bheil,na,25
bhith,a’,cleachdadh,25
còrr,is,ceud,25
dhuibh,mar,a,25
a,deas,an,25
ann,am,muile,25
air,a’,ghille,25
gu,math,measail,25
math,gu,leòr,25
gum,b’,esan,25
a,ghabhail,air,25
na,bu,mhotha,25
ràinig,iad,an,25
an,àite,air,25
air,an,loch,25
mar,phàirt,dhen,25
an,aghaidh,nan,25
gu,leòr,de,25
gun,deach,a,25
air,thoiseach,air,25
mar,a,thàinig,25
sùil,air,a’,25
mi,a’,fuireach,25
cheann,a,deas,25
gàidhlig,ann,an,25
gu,bheil,na,25
an,litir,mu,25
ach,’s,ann,25
a’,bruidhinn,mun,25
fhreagair,am,fear,25
air,a’,bheinn,25
am,fear,òg,25
chreid,mi,gu,25
an,alba,ach,25
ann,anns,an,24
bheil,am,facal,24
anns,an,roinn,24
dòcha,gun,do,24
b’,urrainn,dhaibh,24
sin,gu,math,24
iar,na,gàidhealtachd,24
an,dearbh,rud,24
a’,cleachdadh,an,24
ann,an,sin,24
bu,toigh,leam,24
b’,iad,na,24
feumaidh,mi,ràdh,24
ceathrad,ʼs,a,24
an,tòir,air,24
far,an,d’,24
a’,cur,seachad,24
thairis,air,a’,24
a’,ciallachadh,gu,24
iad,a’,tighinn,24
iad,dhen,bheachd,24
a’,chiad,rann,24
nuair,a,thigeadh,24
air,ann,an,24
a,chunnaic,mi,24
a,bheil,fios,24
gu,dearbh,’s,24
iad,a’,cur,24
fhoillseachadh,ann,an,24
na,h-alba,a,24
ris,an,rìgh,24
a-mach,air,a,24
bu,chòir,a,24
a,bhiodh,ann,24
ann,mu,dheidhinn,24
ann,an,eirinn,24
a,bhuineas,don,24
fuireach,anns,a’,24
a,thàinig,bhon,24
a,bhith,anns,23
mar,sin,’s,23
h-uile,duine,a,23
an,roinn,eòrpa,23
sin,anns,a’,23
a,thàinig,am,23
air,an,t-seann,23
a’,smaoineachadh,air,23
a’,fuireach,faisg,23
bheil,thu,a’,23
fear,a,bu,23
air,an,dàrna,23
ann,an,riochd,23
fada,nuair,a,23
aige,air,an,23
air,a,thoirt,23
a,ghabhail,thairis,23
a,dhol,gu,23
gu,math,eòlach,23
chaidh,iad,a,23
na,h-eileanan,siar,23
dhuine,sam,bith,23
fad,air,falbh,23
co-dhiù,a,rèir,23
dha,a,bhith,23
aig,a,h-uile,23
a,leithid,ann,23
iad,ag,iarraidh,23
tuigidh,sibh,nach,23
anns,an,òran,23
cinnteach,gu,bheil,23
am,measg,nam,23
bho,sin,a-mach,23
a’,cur,dragh,23
obair,ann,an,23
ann,an,cruth,23
dèidh,blàr,chùil,23
an,dèidh,an,23
beò,anns,an,23
a,b’,ainmeile,23
air,an,do,23
an,ath,sheachdain,23
an,dòchas,gum,23
bhith,a’,coimhead,23
bliadhna,air,ais,23
bheil,sin,a’,23
am,beurla,the,23
far,an,deach,23
bi,sibh,eòlach,23
a’,meòrachadh,air,23
ann,an,ainmean-àite,23
as,fheàrr,a,23
eile,ag,ràdh,23
an,t-ainm,sin,23
cho,math,’s,23
mi,crìoch,air,23
b’,fheàrr,leis,22
na,b’,fhaide,22
an,do,chuir,22
mi,buileach,cinnteach,22
an,latha,a,22
an,dùil,gum,22
h-alba,ann,an,22
uair,sin,chaidh,22
a,bhith,aige,22
ochdad,ʼs,a,22
mean,air,mhean,22
nàiseanta,na,h-alba,22
a,dhol,an,22
an,dòchas,nach,22
air,an,dèanamh,22
gu,bhith,a’,22
anns,an,fhicheadamh,22
an,uibhist,a,22
as,aithne,dhomh,22
gun,do,ghabh,22
air,an,dearbh,22
do,na,daoine,22
smaoineachadh,gu,bheil,22
an,do,thachair,22
thachair,an,uair,22
cho,fada,’s,22
dh’innis,mi,dhuibh,22
air,sgàth,sin,22
ach,dè,mu,22
gu,math,tric,22
a,bhith,aig,22
a,dh’innse,dhuibh,22
b’,fheudar,do,22
mi,air,an,22
mi,a-mach,air,22
an,gàidhlig,’s,22
an,loch,abar,22
faisg,air,inbhir,22
ach,anns,an,22
a’,cur,an,22
air,a’,ghaidhealtachd,22
leth-cheud,’s,a,22
a’,bhaile,sin,22
iad,faisg,air,22
aig,an,doras,22
às,dèidh,a’,22
ann,am,bràigh,22
anns,a,h-uile,21
am,meadhan,a’,21
ann,am,fear,21
d’,fhuair,mi,21
don,a,h-uile,21
a,bheil,am,21
bheil,fios,agaibh,21
coltach,ris,an,21
chaidh,mi,a,21
a,bhiodh,dùil,21
duine,a’,fuireach,21
seasgad,ʼs,a,21
mac,a’,ghobhainn,21
trithead,ʼs,a,21
sin,an,t-ainm,21
na,stàitean,aonaichte,21
air,an,lus,21
fuireach,faisg,air,21
seachdad,ʼs,a,21
an,toiseach,ann,21
gu,sear,air,21
a,thiodhlacadh,ann,21
taobh,an,ear,21
ainmeil,air,feadh,21
air,a’,chomraich,21
cheart,cho,math,21
ach,a,dh’aindeoin,21
a’,toirt,a’,21
a,dhol,don,21
ainmeil,airson,a,21
tràth,anns,an,21
ann,an,grunn,21
fios,aig,an,21
mu,dheidhinn,a’,21
thuirt,an,gille,21
dè,thachair,an,21
mar,a,chanar,21
de,a,leithid,21
an,gnothach,a,21
an,srath,spè,21
anns,an,dorchadas,21
anns,a’,chladh,21
aig,muinntir,an,21
anns,an,loch,21
air,ais,air,21
a’,dol,dh’fhaighnich,21
a,h-uile,bliadhna,21
a,dhùn,èideann,21
ach,ciamar,a,21
air,a,sgrìobhadh,21
gum,biodh,iad,21
uair,sam,bith,21
anns,am,biodh,21
rìgh,na,h-alba,21
gu,bhith,ann,21
dà,cheud,bliadhna,21
le,bhith,ag,21
chòir,a,bhith,21
sgàth,’s,gu,21
aig,na,daoine,21
mu,dheidhinn,mar,21
bheil,iad,a’,21
anns,a’,bhìoball,21
coltach,gun,do,21
anns,an,dà,21
no,’s,dòcha,21
ach,bu,mhath,21
anns,an,àite,21
air,a’,mhapa,21
an,àite,far,20
an,dèidh,a’,20
aig,toiseach,na,20
fhuair,mi,a-mach,20
cuideachd,ann,an,20
ann,am,bàta,20
ann,an,ratharsair,20
an,aghaidh,a,20
chiad,turas,a,20
ʼs,a,h-ochd,20
an,rìgh,air,20
a,b’,òige,20
thoirt,air,falbh,20
a’,chinn,a,20
a’,nochdadh,anns,20
meadhan,an,naoidheamh,20
faisg,air,ceann,20
biodh,daoine,a’,20
gàidhlig,inbhir,nis,20
ag,èisteachd,ri,20
a,thogail,ann,20
mhòr,ann,an,20
ros,an,ear,20
gu,bheil,a’,20
gun,do,sgrìobh,20
air,leth,math,20
air,a,chleachdadh,20
cheud,gu,leth,20
gu,bhith,na,20
ann,an,obar,20
am,beurla,a,20
a’,ciallachadh,gun,20
air,a,bheulaibh,20
an,robhar,a’,20
buaidh,mhòr,air,20
bhith,air,an,20
anns,a’,chaisteal,20
mac,an,tòisich,20
an,eachdraidh,na,20
’s,iongantach,mura,20
a’,chiad,fhear,20
ag,obair,anns,20
a,tuath,an,20
a,chanadh,na,20
a’,ciallachadh,le,20
air,an,ainm,20
a’,tòiseachadh,le,20
ag,amas,air,20
iad,gu,math,20
a,thoirt,dhachaigh,20
ann,an,nirribhidh,20
am,beurla,ach,20
a,chur,seachad,20
gu,ruige,an,20
gum,b’,urrainn,20
air,nuair,a,20
air,a,bruidhinn,20
bheil,mi,a’,20
’s,ann,à,20
ann,an,new,20
sin,a’,ghàidhlig,20
mura,h-eil,sibh,20
bliadhna,as,dèidh,20
ann,an,deagh,20
ann,an,ochd-deug,20
air,a,leithid,20
an,rathad,eadar,20
às,dèidh,gun,20
t-seachdain,’s,a,20
an,alba,nuaidh,20
ann,an,geàrrloch,19
deireadh,na,litreach,19
an,aon,seòrsa,19
air,an,son,19
daoine,ag,ràdh,19
fear,mu,dheireadh,19
as,motha,a,19
ag,iarraidh,gum,19
a,dhol,seachad,19
còmhla,ann,an,19
nuair,a,thig,19
sinn,dè,thachair,19
air,a,dhruim,19
sgeul,air,an,19
faisg,air,a,19
mus,do,thòisich,19
àm,nuair,a,19
chreid,mi,gun,19
a’,fàs,ann,19
ann,am,bith,19
do,dhuine,sam,19
tìr,ann,an,19
mar,bu,trice,19
t-ainm,air,an,19
air,a’,ghnothach,19
às,a,chèile,19
air,ais,ann,19
a’,dèanamh,deiseil,19
dèanamh,deiseil,airson,19
dhen,naoidheamh,linn,19
a’,toirt,taic,19
do,mhuinntir,an,19
seo,nuair,a,19
faisg,air,baile,19
chaidh,iarraidh,air,19
a’,dèanamh,ciall,19
gu,mòr,ann,19
anns,an,abhainn,19
a,dh’ionnsaigh,a’,19
às,an,sgìre,19
air,a’,chloich,19
