leibh,90,
caogad,90,
thilg,90,
reic,90,
teaghlach,90,
bliadhnaichean,89,
dealbh,89,
tharraing,89,
ghoid,89,
gobha,89,
seinn,88,
aithne,88,
cumanta,88,
sealg,88,
dhèanadh,88,
chaisteal,88,
bàn,88,
aois,88,
sgeulachdan,88,
fodha,88,
ma-thà,88,
sasannach,88,
cladach,87,
chois,87,
arsa,87,
earrann,87,
bhoireannach,87,
mhàthair,87,
oighreachd,87,
rachadh,87,
chreid,86,
saighdear,86,
teicheadh,86,
dh’èigh,86,
phrionnsa,86,
coille,86,
tuathanach,86,
bheinn,85,
fhaide,85,
shasainn,85,
cùl,85,
slàn,85,
cuireadh,85,
feachd,85,
faodaidh,84,
sear,84,
dhiùlt,84,
cheart,84,
phàirt,84,
deònach,84,
iongnadh,83,
adhbhar,83,
chloinn,83,
cheannaich,83,
cead,83,
beaga,83,
sealladh,83,
tòiseachadh,83,
bhi,82,
oirbh,82,
ùidh,82,
nàdar,82,
cruaidh,82,
coinneach,82,
cuala,81,
dreach,81,
nuadh,81,
tigeadh,81,
choreigin,80,
ùghdar,80,
laighe,80,
not,80,
lochlannaich,80,
òrain,80,
boireannaich,80,
dearg,80,
cnoc,80,
thiodhlacadh,80,
fearchar,80,
mhinistear,79,
seumasach,79,
sgioba,79,
leabaidh,79,
iadsan,79,
obar,79,
dheathain,79,
abairt,79,
dwelly,79,
èireannach,79,
rannsachadh,79,
mapaichean,79,
tiotal,78,
roinn,78,
airgid,78,
pàirt,78,
gnothaichean,78,
nàdarrach,77,
craobhan,77,
bainne,77,
pheairt,77,
bhruidhinn,77,
slat,77,
ceàrr,77,
deoch,77,
deirdre,77,
stiùbhart,76,
dhith,76,
uairsin,76,
fhìrinn,76,
saoghail,76,
èisg,76,
pailt,76,
còmhradh,76,
fianais,76,
eaglaise,76,
shon,75,
chinn,75,
mhothaich,75,
trom,75,
cruinneachadh,75,
feasgar,74,
fhoillseachadh,74,
fortanach,74,
gabh,74,
èisteachd,74,
tachairt,74,
dh’aindeoin,74,
corp,74,
aonghas,74,
tuigsinn,73,
aithneachadh,73,
follaiseach,73,
tràth,73,
rìoghail,73,
feuchainn,73,
chùil,73,
lodair,73,
solas,72,
toll,72,
màthair,72,
chù,72,
feuch,72,
ghnothach,72,
saoilidh,72,
dh’fhuirich,72,
chùm,72,
feumail,72,
donn,72,
dùthcha,72,
fuar,71,
comharrachadh,71,
teàrlach,71,
sheann,71,
bàrdachd,71,
pàdraig,71,
aibhne,71,
ghluais,70,
aodach,70,
cuimhneachadh,70,
tìr-mòr,70,
mì-fhortanach,70,
fàgail,70,
aire,70,
geal,70,
sìthichean,70,
iarla,70,
mhair,69,
tig,69,
dùthchannan,69,
mhaighstir,69,
or,69,
phrìosan,69,
ghaoth,69,
beathach,69,
urramach,68,
thùs,68,
fhraing,68,
leòdhais,68,
phòs,68,
broinn,68,
saor,68,
dh’ionnsaich,68,
cuiridh,68,
bhuineas,68,
leas,67,
glaschu,67,
neach,67,
thigeadh,67,
leatha,67,
chithear,67,
comas,67,
làrna-mhàireach,67,
cinn,67,
fiadh,67,
sneachd,66,
ceangailte,66,
faigh,66,
coltas,66,
seadh,66,
stuth,66,
cunntas,66,
coire,66,
bothan,66,
siathamh,66,
chladh,65,
can,65,
riochdachadh,65,
làmh,65,
amharas,65,
cois,65,
gaelic,65,
thìde,65,
stoirm,65,
doirbh,65,
thuras,65,
choireach,65,
sean,65,
cogadh,65,
anna,65,
dèan,65,
sgìrean,65,
chruthaich,64,
cluich,64,
glas,64,
ud,64,
dèanadh,64,
sgrìobhte,64,
ceilteach,64,
chasan,64,
clò,64,
leth-cheud,64,
pàrlamaid,64,
feargach,64,
òr,64,
toigh,63,
litreach,63,
beulaibh,63,
sgoilear,63,
leigheas,63,
siud,63,
garbh,63,
breac,63,
sheas,63,
gheamhraidh,62,
sir,62,
gin,62,
fiosrachadh,62,
fhaca,62,
cuairt,62,
iasgair,62,
tomhas,62,
uairean,61,
mìosan,61,
sealltainn,61,
clachan,61,
làmhan,61,
dhìth,61,
bhris,61,
ar-a-mach,61,
tòisich,61,
gallaibh,61,
sgìth,60,
eòrpa,60,
taighean,60,
dh’atharraich,60,
chruthachadh,60,
ceudan,60,
cruinn,60,
dachaigh,60,
sàbhailte,60,
strì,60,
sagart,60,
gam,59,
beannachd,59,
chuain,59,
seòladh,59,
comhairle,59,
sasannaich,59,
sheòl,59,
ciall,59,
creag,59,
dia,59,
suidhe,59,
amadan,59,
torc,59,
chloich,58,
earra-ghàidheal,58,
bhanrigh,58,
aithnichte,58,
john,58,
choisich,58,
saoil,58,
tarraing,58,
losgadh,58,
rabhadh,58,
bailtean,58,
iomradh,58,
sionnach,58,
gann,58,
chuireas,58,
cill,58,
ùisdean,58,
fhinn,58,
chailleach,58,
gaidheil,57,
mhìle,57,
soilleir,57,
co-ionann,57,
dearbhadh,57,
bò,57,
poilis,57,
beinne,57,
togalach,57,
cheannach,57,
bhàrd,57,
cron,57,
bhàn,56,
luchd-ionnsachaidh,56,
dh’fheumadh,56,
bheul,56,
uamh,56,
cudromach,56,
croitearan,56,
bàrr,56,
càch,56,
caraid,56,
craobh,56,
abar,56,
casan,56,
tom,56,
uaislean,56,
fraoch,56,
bhàta,56,
litrichean,55,
bhuaithe,55,
sheòrsa,55,
dhan,55,
laomainn,55,
spòrs,55,
thuige,55,
beathaichean,55,
seòmar,55,
friseal,55,
for,55,
damh,55,
shaoil,55,
leugh,54,
fhicheadamh,54,
òige,54,
gillean,54,
muin,54,
ghabhas,54,
cliù,54,
chruinnich,54,
eatarra,54,
samhraidh,54,
càite,54,
truagh,54,
naoimh,54,
coinneachadh,54,
ùghdarrasan,54,
èirigh,54,
chluinntinn,54,
dhòmhnaill,54,
chall,54,
dìon,54,
cailean,54,
mhanainn,54,
mìos,53,
gaidhealtachd,53,
nirribhidh,53,
druim,53,
eòlas,53,
tiriodh,53,
teagamh,53,
chille,53,
ainmeile,53,
òrdugh,53,
gheibheadh,53,
seachdainean,53,
dhèidh,53,
ìosal,53,
fhaclair,53,
beartach,53,
new,53,
oscar,53,
beann,52,
lochlannais,52,
cuir,52,
dùghall,52,
fhacail,52,
chruinneachadh,52,
bheireadh,52,
ainm-àite,52,
leabhraichean,52,
hearadh,52,
gràinne,52,
dh’fhosgail,52,
fhaigheadh,52,
call,52,
fhaigh,52,
bhìoball,52,
iasgairean,52,
tuirc,52,
chaluim,51,
comasach,51,
robhar,51,
tobar,51,
aonais,51,
bithear,51,
dh’obraich,51,
marbhadh,51,
astar,51,
chompanaich,51,
sàbaid,51,
bhuail,51,
it,51,
snàmh,51,
rinneadh,51,
chuairt,51,
muileann,51,
iasgach,51,
luchd,51,
nochdas,50,
tadhal,50,
duilleagan,50,
fàilte,50,
uaigh,50,
laidinn,50,
lugha,50,
cadal,50,
aideachadh,50,
an-uiridh,50,
cailleach,50,
sruth,50,
dorchadas,50,
tràigh,50,
bhàrdachd,50,
sgaoil,50,
macmhuirich,50,
eòghann,50,
amhaich,50,
shuas,50,
mgr,50,
tòmas,50,
pòl,50,
luch,50,
cànanan,49,
chomhairle,49,
tursan,49,
dhubh,49,
leat,49,
coileach,49,
lagh,49,
sluaigh,49,
ghàidheil,49,
mìneachadh,49,
athall,49,
bhàs,49,
fhaclan,49,
theaghlach,49,
ghnothaich,49,
gheamhradh,49,
earrach,49,
cas,49,
chuimhne,49,
cunnart,49,
tèid,48,
toir,48,
abair,48,
ratharsair,48,
am-bliadhna,48,
aonaichte,48,
ì,48,
till,48,
steòrnabhagh,48,
moladh,48,
bhig,48,
dona,48,
stòiridhean,48,
chuimrigh,48,
uilebheist,48,
diarmaid,48,
thoiseach,47,
tòimhseachan,47,
dh’ith,47,
cladh,47,
son,47,
dusan,47,
grèine,47,
buidhe,47,
inntinn,47,
ìm,47,
maireann,47,
sàmhach,47,
òga,47,
canadh,47,
duais,47,
chòrr,47,
macilleathain,47,
costa,47,
creagan,47,
chreidsinn,47,
ceannard,47,
siubhal,47,
cloiche,47,
famhair,47,
crìch,47,
aontachadh,47,
earball,47,
rathaid,47,
chum,47,
monadh,47,
briseadh,47,
acasan,47,
oirnn,46,
ùra,46,
chleachd,46,
seòras,46,
phearsain,46,
tioram,46,
ille,46,
dh’aidich,46,
cumadh,46,
bhràthair,46,
làthair,46,
tuiteam,46,
gheàrr,46,
gaoth,46,
arcaibh,46,
àireamh,46,
gobhar,46,
eireann,46,
tuiseal,46,
bilidh,46,
mhìnich,45,
bhiadh,45,
chèilidh,45,
mhionaid,45,
blas,45,
bàideanach,45,
uachdarain,45,
thighinn,45,
bruach,45,
liath,45,
mhìos,44,
tuirt,44,
chogadh,44,
prìomh,44,
òl,44,
mhonaidh,44,
stèidheachadh,44,
coigreach,44,
phòsadh,44,
balla,44,
ge,44,
amas,44,
cinnt,44,
chuimhneachadh,44,
dh’inbhir,44,
linne,44,
duilich,44,
smuain,44,
bràthair,44,
tombaca,44,
ùige,44,
tìre,44,
chuan,43,
soirbheachail,43,
lìon,43,
olc,43,
tì,43,
ruaidh,43,
shaighdearan,43,
tòir,43,
luchd-obrach,43,
sgitheanaich,43,
sìth,43,
tighearna,43,
that,43,
sreath,43,
choinnich,43,
chaisteil,43,
fèidh,43,
bhànrigh,43,
bràigh,43,
boireann,42,
thionndaidh,42,
sgoilearan,42,
ameireagaidh,42,
chanar,42,
sgian,42,
deidhinn,42,
romhpa,42,
banntraich,42,
spè,42,
mas,42,
aran,42,
coimeas,42,
macgriogair,42,
naoi-deug,42,
raghnall,42,
blackie,42,
sàth,42,
chèitean,41,
iar-thuath,41,
bhuannaich,41,
gaol,41,
fuil,41,
sinne,41,
breatannach,41,
ochd-deug,41,
bhuaidh,41,
freagairt,41,
cunnartach,41,
was,41,
iris,41,
tinn,41,
iomadach,41,
oifigearan,41,
balaich,41,
sruthadh,41,
bà,41,
bhlàr,41,
nollaig,41,
mò,41,
shuidh,41,
nad,41,
falt,41,
bhithinn,41,
bhò,41,
faighneachd,41,
dorch,40,
coilltean,40,
fuasgladh,40,
còir,40,
thugam,40,
chluich,40,
pòsadh,40,
shìde,40,
laghach,40,
bhràithrean,40,
nuaidh,40,
chunntas,40,
abairtean,40,
obann,40,
dh’òrdaich,40,
diùc,40,
ùrnaigh,40,
from,40,
goid,40,
niall,40,
mìltean,40,
raghnaill,40,
madainn,40,
sealgair,40,
nathraichean,40,
mèirleach,40,
tìle,40,
naois,40,
nar,39,
gàire,39,
dhùisg,39,
talmhainn,39,
còig-deug,39,
cruinne,39,
fèill,39,
dh’aithnich,39,
lios,39,
thagh,39,
tiodhlacadh,39,
chruaidh,39,
ghlacadh,39,
mèirle,39,
ron,39,
iolaire,39,
eilidh,39,
with,39,
gheall,39,
bàillidh,39,
acras,39,
bonnach,39,
albais,39,
tuathanaich,39,
sheinn,39,
dlùth,39,
mì-thoilichte,39,
thusa,39,
uallas,39,
fàgaidh,39,
againne,39,
moireasdan,39,
clag,39,
càrn,39,
gorm,39,
canada,39,
eirinn,39,
soithich,39,
zealand,39,
blàth,38,
toireadh,38,
mheud,38,
beachdachadh,38,
morair,38,
bràithrean,38,
cumhachdach,38,
ghrèin,38,
bàgh,38,
dhìon,38,
frangaich,38,
innseachan,38,
gnìomhachas,38,
amannan,38,
loisg,38,
uisge-beatha,38,
ròp,38,
mhurt,38,
dath,38,
corra,38,
sgadain,38,
nead,38,
còraichean,38,
siostam,38,
fhearainn,38,
sporan,38,
aimhreit,38,
macphàrlain,38,
an-còmhnaidh,37,
fliuch,37,
glan,37,
cia,37,
ceum,37,
fois,37,
èigheachd,37,
tuairisgeul,37,
st,37,
ceòl,37,
eathar,37,
àbhaist,37,
prìseil,37,
dùthchasach,37,
uighean,37,
foghlam,37,
bheaga,37,
dorais,37,
bhodach,37,
dreuchd,37,
tarbh,37,
carragh-cuimhne,37,
leigeadh,37,
choire,37,
cath,37,
fiadhaich,37,
eanraig,37,
poll,37,
chaora,37,
bran,37,
tuig,37,
fhearann,37,
barraigh,37,
uachdar,37,
bhalla,37,
caiptean,37,
bùtha,37,
muile,36,
choisinn,36,
bhàis,36,
bhuidhe,36,
feamainn,36,
gaisgeach,36,
dh’fhoillsich,36,
chaolas,36,
chorp,36,
rubha,36,
bheagain,36,
gunna,36,
chlaidheamh,36,
he,36,
seumasaich,36,
armailt,36,
làr,36,
còignear,36,
caimbeul,36,
leabhair,36,
rathaidean,36,
marsaili,36,
chas,35,
snog,35,
stàitean,35,
ùir,35,
cloinne,35,
lùchairt,35,
shine,35,
dhruim,35,
riochd,35,
uaine,35,
phiuthar,35,
litreachadh,35,
bheilear,35,
ghlaschu,35,
chill,35,
lìonadh,35,
ghabhadh,35,
eadar-lìon,35,
ball,35,
chogaidh,35,
gabhadh,35,
macaoidh,35,
iomain,35,
bhothan,35,
cruth,35,
bheulaibh,35,
sheall,35,
freagarrach,35,
fosgailte,35,
neònach,35,
phòcaid,35,
bhrèagha,35,
iù,35,
ròn,35,
dh’innse,35,
luchag,35,
ghaidhealtachd,35,
ceiltich,35,
maccaluim,35,
chulainn,35,
aodaich,34,
ruigsinn,34,
taing,34,
chàirdean,34,
laideann,34,
bualadh,34,
caolas,34,
frangach,34,
bog,34,
dh’iarraidh,34,
banrigh,34,
chànain,34,
luach,34,
glacadh,34,
chomraich,34,
phrìomh,34,
dheug,34,
faca,34,
chluinneas,34,
brus,34,
sgaoileadh,34,
màrtainn,34,
luchd-siubhail,34,
cheathramh,34,
chadal,34,
chraobh,34,
meòrachadh,34,
caol,34,
sìtheil,34,
fitheach,34,
teagasg,34,
neart,34,
tiomnadh,34,
caora,34,
nathair,34,
coinnich,34,
cridhe,34,
thoir,34,
mhàrr,34,
leanas,33,
ghàidheal,33,
ghaisgeach,33,
colla,33,
làidire,33,
fhasa,33,
hiort,33,
làrach,33,
madadh,33,
sguabadh,33,
batail,33,
càirdeach,33,
uillt,33,
meall,33,
aigesan,33,
duilgheadas,33,
luaithe,33,
bhroinn,33,
dàin,33,
creach,33,
creutair,33,
dearga,33,
ameireaganach,33,
choin,33,
ghlas,33,
mhiosa,33,
dualchainnt,33,
mionaid,33,
a-chaoidh,33,
sna,33,
greim,33,
phàigheadh,33,
scotland,33,
ailein,33,
lòchaidh,33,
eideann,33,
giùlain,33,
mhullach,33,
ruigidh,32,
chiall,32,
ròmanach,32,
ceistean,32,
ìle,32,
chridhe,32,
athar,32,
uinneig,32,
fàinne,32,
aiste,32,
coimhearsnachd,32,
bheul-aithris,32,
ròin,32,
ailig,32,
buntainn,32,
sgiobalta,32,
eileanaich,32,
poca,32,
thugadh,32,
ghluasad,32,
ùrlar,32,
luchd-turais,32,
theàrlaich,32,
fhreagairt,32,
smaoinich,32,
mart,32,
ceò,32,
chumadh,32,
eisimpleirean,32,
uasal,32,
bàtaichean,32,
mhuirt,32,
eige,32,
fearainn,32,
smeòrach,32,
coma,32,
lom,32,
tuagh,32,
laoghaire,32,
glic,31,
dh’fhairich,31,
bheannachd,31,
troighean,31,
mhicaoidh,31,
fhaoilleach,31,
dìleas,31,
lochlann,31,
macbhàtair,31,
dhùthaich,31,
bhàthadh,31,
mhòra,31,
cuin,31,
dhroch,31,
adhar,31,
bhratach,31,
macillemhàrtainn,31,
taisbeanadh,31,
meatair,31,
brochan,31,
cearc,31,
teachdaire,31,
bhuam,31,
sultain,31,
pheofharain,31,
botal,31,
bhuapa,31,
cluinnear,31,
chladaich,31,
gleanna,31,
fhaisge,31,
eairdsidh,31,
chlàradh,31,
teth,31,
caillich,31,
easbaig,31,
sandaidh,31,
thilgeil,30,
geàrrloch,30,
sùilean,30,
cuimris,30,
bhall,30,
caorach,30,
pàigheadh,30,
nighinn,30,
àlainn,30,
macillemhìcheil,30,
phàrantan,30,
riaraichte,30,
choinneimh,30,
pìosan,30,
urram,30,
fhir,30,
taigh-seinnse,30,
companaidh,30,
hill,30,
dh’fhuiling,30,
dhòmhsa,30,
shaoileadh,30,
nàimhdean,30,
chompanaidh,30,
samhain,30,
iarainn,30,
sabhal,30,
sguir,30,
