ann,tric,51,
cuala,sibh,51,
do,thuig,51,
as,trice,51,
bliadhna,air,51,
obar,dheathain,51,
dhùn,èideann,51,
ri,linn,51,
ann,gu,51,
siorrachd,rois,51,
nas,fheàrr,51,
duine,eile,51,
air,inbhir,51,
tè,de,51,
là,an-diugh,51,
sin,thuirt,50,
gàidhlig,air,50,
beag,air,50,
dè,mu,50,
nan,daoine,50,
bith,air,50,
bith,ann,50,
biodh,iad,50,
mura,h-eil,50,
cheud,bliadhna,50,
airson,innse,49,
leabhar,aige,49,
còmhla,ri,49,
ainmeil,airson,49,
‘tha,mi,49,
lorg,air,49,
gum,bu,49,
bho,thùs,49,
thoirt,do,49,
dà,bhliadhna,48,
bruidhinn,ri,48,
ainmeil,ann,48,
obair,air,48,
air,muin,48,
stad,air,48,
chanas,sinn,48,
còmhla,ris,48,
coltach,ris,47,
ceann,loch,47,
leòr,ann,47,
ann,cuideachd,47,
nan,eilean,47,
chur,gu,47,
ais,gu,47,
sin,airson,47,
dheidhinn,sin,47,
taobh,loch,47,
coltach,gu,47,
air,daoine,46,
dhen,bhliadhna,46,
nochdadh,ann,46,
air,eilean,46,
nach,maireann,46,
amharas,agam,46,
chanas,iad,46,
mi,gun,46,
an-diugh,ach,46,
aig,duine,46,
leithid,de,46,
thoirt,dha,46,
latha,dhen,46,
luath,’s,46,
toirt,sùil,45,
sinn,air,45,
sin,uill,45,
sibh,gu,45,
bheil,sin,45,
chùis,air,45,
sin,thàinig,45,
gàidhlig,aig,45,
chiad,dol,45,
seo,air,45,
fear,òg,45,
do,nochd,45,
sin,bhiodh,45,
gu,crìch,45,
bidh,iad,45,
iad,ri,45,
eilean,mhanainn,45,
far,nach,44,
toigh,leam,44,
ann,às,44,
sa,mhadainn,44,
siar,air,44,
loch,nis,44,
daoine,ann,44,
dhol,gu,44,
gun,tug,44,
nas,motha,44,
no,air,44,
do,mhuinntir,44,
nàdar,de,44,
do,ràinig,44,
chur,ri,44,
mar,seo,44,
aig,muir,44,
fhèin,ach,43,
fhad,ʼs,43,
daoine,air,43,
ann,de,43,
mar,bu,43,
ann,nuair,43,
beagan,làithean,43,
bruidhinn,mu,43,
buidheann,de,43,
gu,bàs,43,
iad,a-mach,43,
gun,tigeadh,43,
taigh,aige,43,
thuirt,fear,43,
cho,mòr,43,
mhaighstir,alasdair,43,
cuiridh,mi,43,
ach,aon,42,
lorg,iad,42,
thàinig,iad,42,
fhèin,ann,42,
air,tìr-mòr,42,
