cloinne,95,
amharas,95,
brosnachadh,95,
coire,95,
iomain,95,
when,95,
feachd,95,
chaisteil,95,
sibhse,95,
briseadh,95,
mòrag,95,
mhothaich,94,
beachdachadh,94,
caraid,94,
see,94,
uisge-beatha,94,
gann,94,
mothachail,94,
faighneachd,94,
teas,94,
àitichean,94,
mheud,93,
dusan,93,
farpais,93,
sheòrsa,93,
arsa,93,
bùth,93,
astar,93,
dealbhan,93,
time,93,
ar-a-mach,93,
bhùth,93,
fhaotainn,93,
sgìth,92,
muile,92,
troimhe,92,
caogad,92,
sir,92,
thilg,92,
some,92,
plana,92,
fhosgladh,92,
teicheadh,92,
taghadh,92,
bhuineas,92,
àrd-sgoil,92,
riochdachadh,91,
shasainn,91,
garbh,91,
s,91,
fiadhaich,91,
years,91,
has,91,
caledonia,91,
ullachadh,91,
leudachadh,91,
a-raoir,91,
uairsin,90,
chluich,90,
sasannach,90,
romhpa,90,
dh’èigh,90,
teaghlaichean,90,
beachdan,90,
mìorbhaileach,90,
other,89,
ceistean,89,
chù,89,
bhràthair,89,
ghabhadh,89,
gheamhradh,89,
chogaidh,89,
gobha,89,
tapadh,89,
sine,89,
anndra,89,
canada,89,
steòrnabhaigh,89,
b,89,
we’re,89,
sneachd,88,
seachdain-sa,88,
lochlannaich,88,
dhiùlt,88,
aonaichte,88,
chànain,88,
aideachadh,88,
lagh,88,
phrìomh,88,
mìneachadh,88,
èireannach,88,
bhàrdachd,88,
cron,88,
abar,88,
dh’fhosgail,88,
murchadh,88,
sagart,88,
doneil,88,
tur,87,
fìrinn,87,
phrìosan,87,
sabhal,87,
rathaid,87,
cailean,87,
cantainn,87,
mhullach,87,
flùr,87,
bhuannaich,86,
ghnothach,86,
thaghadh,86,
bhrosnachadh,86,
luchd,86,
farsaing,86,
siubhail,86,
greisean,86,
aibisidh,86,
mhair,85,
sàmhach,85,
ghàidheil,85,
iolaire,85,
rèidio,85,
mionaidean,85,
mapaichean,85,
sheinn,85,
where,85,
trèanadh,85,
fhèarr,85,
luchd-ionnsachaidh,84,
buidhe,84,
glas,84,
gillean,84,
tiriodh,84,
òrdugh,84,
ceilteach,84,
shònraichte,84,
tachartasan,84,
coinneamh,84,
siostam,84,
goireas,84,
macìomhair,84,
sheo,84,
chleachd,83,
chruthaich,83,
uachdarain,83,
how,83,
who,83,
fliuch,82,
fhraing,82,
shìde,82,
macillemhìcheil,82,
fhaca,82,
càch,82,
dh’fhuirich,82,
clachan,82,
faiceallach,82,
casan,82,
tom,82,
naidheachdan,82,
spàin,82,
traidiseanta,82,
unnsaichean,82,
bhuaithe,81,
mhòran,81,
canadh,81,
balach,81,
phàrantan,81,
stoirm,81,
thuras,81,
cunnartach,81,
sgaoileadh,81,
there’s,81,
choireach,81,
macaoidh,81,
me,81,
ghluasad,81,
dhèidh,81,
faodadh,81,
dh’innse,81,
griogair,81,
that’s,81,
tidsearan,81,
aodaich,80,
sireadh,80,
cia,80,
chaluim,80,
dh’atharraich,80,
chloinne,80,
iomallach,80,
sgrìobhte,80,
make,80,
bhuail,80,
linne,80,
dail,80,
sìthichean,80,
nic,80,
fàileadh,80,
fheum,80,
dùbhlan,80,
dihaoine,80,
cholaiste,80,
sgonaichean,80,
nar,79,
cruinne,79,
ùir,79,
beinne,79,
ghnothaich,79,
first,79,
tighearna,79,
slat,79,
sgrùdadh,79,
comharra,79,
bhun-sgoil,79,
fhaisge,79,
tubaist,79,
cadal,78,
tionndadh,78,
truagh,78,
till,78,
chasan,78,
nàdair,78,
sràid,78,
breith,78,
seòmar,78,
arcaibh,78,
mòd,78,
into,78,
deirdre,78,
àireamhan,78,
gàire,77,
thugam,77,
chladh,77,
chèilidh,77,
seòladh,77,
ainmeile,77,
chreidsinn,77,
eachdraidheil,77,
ceannard,77,
earrach,77,
thuath,77,
gabhadh,77,
sgiobalta,77,
màrtainn,77,
aibhne,77,
shaoil,77,
iasgairean,77,
co-labhairt,77,
tìde,77,
yeah,77,
cultar,76,
cumadh,76,
ospadal,76,
fhaigheadh,76,
staid,76,
leabhair,76,
uachdar,76,
ath-bhliadhna,76,
annam,76,
turasachd,76,
maighstir,75,
chuain,75,
stiùireadh,75,
muin,75,
creag,75,
ghearradh,75,
cudromaiche,75,
òr,75,
cùlaibh,75,
slàinte,75,
cuirm,74,
a-nall,74,
fhàs,74,
film,74,
caol,74,
ceannach,74,
chùlaibh,74,
rathaidean,74,
àraid,74,
cùrsa,74,
anne,74,
puing,74,
geamaichean,74,
shin,74,
iarrtas,73,
bheul,73,
bithear,73,
dhìon,73,
chille,73,
marbhadh,73,
luaithe,73,
rim,73,
gheibheadh,73,
fa,73,
breac,73,
frasan,73,
sheas,73,
bràthair,73,
sìmplidh,73,
thràth,73,
phàigheadh,73,
acasan,73,
dealan,73,
clasaichean,73,
mathaid,73,
tursan,72,
feamainn,72,
urram,72,
cunntas,72,
ùire,72,
ùghdarrasan,72,
gearradh,72,
gaoth,72,
cinnt,72,
ceò,72,
an-dè,72,
thachras,72,
ùige,72,
macamhlaigh,72,
donnie,72,
chàirdean,71,
talmhainn,71,
uaine,71,
maireann,71,
fallain,71,
bò,71,
choisich,71,
fhaclan,71,
ìomhaigh,71,
bhuntàta,71,
deidhinn,71,
eadar-lìon,71,
losgadh,71,
phort,71,
bothan,71,
choinneamh,71,
sheall,71,
nollaig,71,
corra,71,
feargach,71,
neònach,71,
rùm,71,
macfhionghain,71,
ime,71,
over,71,
eileen,71,
duilleagan,70,
cuspairean,70,
gaoithe,70,
fhacail,70,
òban,70,
sheanair,70,
ball-coise,70,
dorchadas,70,
caraidean,70,
stoc,70,
gabhaidh,70,
fhàg,70,
fhalbh,70,
àirigh,70,
iasgair,70,
iarla,70,
bàtaichean,70,
bhìoball,70,
thrì,70,
phuing,70,
còcaireachd,70,
i’m,70,
sheòl,69,
lìonadh,69,
duilgheadas,69,
prìseil,69,
through,69,
rionnagan,69,
bhig,69,
teagasg,69,
cùm,69,
fiadh,69,
bharraigh,69,
bhàn,68,
dealain,68,
tuirt,68,
bràth,68,
bheaga,68,
talla,68,
cill,68,
sòisealta,68,
eh,68,
duaisean,68,
also,68,
an-sàs,68,
cànanan,67,
co-ionann,67,
druim,67,
seòras,67,
tobar,67,
dh’obraich,67,
eathar,67,
poilis,67,
creagan,67,
pàirtean,67,
soithichean,67,
phìob,67,
measgachadh,67,
làrna-mhàireach,67,
craobh,67,
dàil,67,
sultain,67,
inbhe,67,
fiodha,67,
a-nuas,67,
coimeas,67,
pearsanta,67,
zealand,67,
ostail,67,
cruthachadh,67,
chainnt,67,
eilthirich,67,
bualadh,66,
caorach,66,
bhìobaill,66,
rannsachaidh,66,
shaoileadh,66,
bhroinn,66,
sgaoil,66,
uain,66,
urra,66,
smaoinich,66,
airm,66,
cheum,66,
iuchar,66,
misneachd,66,
tòmas,66,
filmichean,66,
macillfhinnein,66,
trioblaid,66,
don’t,66,
way,66,
chèitean,65,
deasbad,65,
leigheas,65,
fois,65,
your,65,
saidheans,65,
madadh,65,
bhog,65,
ola,65,
oileanach,65,
sìth,65,
dh’fheumas,65,
come,65,
tuathanaich,65,
dèidheil,65,
pheofharain,65,
mìcheal,65,
cleachdte,65,
little,65,
fhiach,65,
teachdaireachd,65,
beann,64,
taingeil,64,
laghach,64,
cogaidh,64,
mhonaidh,64,
bhòrd,64,
colaiste,64,
phìos,64,
uaislean,64,
meadhanan,64,
adhartas,64,
fearainn,64,
iomall,64,
dhaibhsan,64,
naoi-deug,64,
char,64,
macphàrlain,64,
quite,64,
work,64,
want,64,
mhìosan,63,
litreach,63,
diofraichte,63,
nirribhidh,63,
stàitean,63,
cuin,63,
eòlaiche,63,
fulang,63,
dualchainnt,63,
bhlàr,63,
urr,63,
fhaclair,63,
gilleasbuig,63,
gorm,63,
fhearann,63,
raghnall,63,
croitear,63,
oh,63,
bit,63,
teenie,63,
macdiarmaid,63,
faod,62,
chloich,62,
ratharsair,62,
teann,62,
lìon,62,
thòiseachadh,62,
bheàrnaraigh,62,
dhòigh,62,
naoimh,62,
ear-thuath,62,
sionnach,62,
pàirce,62,
eòlaichean,62,
