all,the,28,
maccoinnich,bbc,28,
cho,luath,27,
is,rudan,27,
mi,creidsinn,27,
às,ùr,27,
bhiodh,tu,27,
rudan,eile,27,
seo,cuideachd,27,
chuid,as,27,
eile,ach,27,
is,mar,27,
gun,dèan,27,
chunnaic,mi,27,
gum,feum,27,
as,cudromaiche,27,
ràdh,gum,27,
bheil,seo,27,
uiread,de,27,
cò,ris,27,
den,bheachd,27,
sibh,air,27,
have,to,27,
sin,ceart,27,
port,rìgh,27,
macilleathain,bbc,27,
airson,daoine,26,
dhan,sgoil,26,
dhan,oilthigh,26,
mi,ach,26,
coimhead,às,26,
bheil,sibh,26,
sin,idir,26,
dè,mu,26,
èisteachd,ri,26,
idir,idir,26,
dìreach,ga,26,
fear,eile,26,
mi,a-mach,26,
math,eadar-dhealaichte,26,
thàinig,mi,26,
ri,sin,26,
fhios,againn,26,
nì,sinn,26,
bhios,tu,26,
iad,uile,26,
rud,gu,26,
beag,air,26,
san,latha,26,
this,is,26,
ach,le,26,
mi,toilichte,26,
as,urrainn,26,
dòigh,air,26,
bu,mhotha,26,
leis,gu,26,
chaidh,seachad,26,
sa,bhliadhna,26,
iad,cuideachd,26,
air,tòiseachadh,25,
falbh,bhon,25,
ach,airson,25,
fàs,nas,25,
ann,fhathast,25,
mi,’s,25,
smaointinn,gun,25,
sin,aig,25,
taobh,sear,25,
san,àm,25,
toirt,cothrom,25,
obair,aig,25,
ach,air,25,
fhèin,’s,25,
rud,nach,25,
ach,anns,25,
iad,ga,25,
gun,d’,25,
’s,toigh,25,
nach,b’,25,
cothrom,ann,25,
’s,gum,25,
ach,ann,25,
tron,latha,25,
bliadhna,bho,25,
cinnteach,gum,25,
iad,a-nis,25,
bhith,againn,25,
mhòr,air,25,
dhaibh,fhèin,25,
feadh,alba,25,
macleòid,bbc,25,
sort,of,25,
aca,ann,24,
èirigh,suas,24,
seòrsa,rud,24,
fad,’s,24,
idir,ach,24,
dhol,dhan,24,
aca,ri,24,
dà,phuing,24,
sin,far,24,
thu,dìreach,24,
sgìre,seo,24,
chur,gu,24,
math,toilichte,24,
smaointinn,gur,24,
sinn,dè,24,
dòcha,gum,24,
nan,seumasach,24,
creidsinn,gu,24,
air,tòrr,24,
cur,ann,24,
aig,toiseach,24,
as,fhèarr,24,
bhith,anns,24,
dà,rud,24,
sìos,gu,24,
agam,fhìn,24,
and,it’s,24,
dòcha,gur,24,
dha,daoine,24,
beagan,nas,24,
chuir,iad,24,
chumail,air,24,
math,‘s,24,
cinnteach,gun,24,
ceud,bliadhna,24,
aca,airson,24,
beachdachadh,air,24,
ciallachadh,gu,24,
gu,h-oifigeil,24,
mhìle,‘s,24,
airson,seo,24,
dhan,eilean,24,
dh’,fhalbh,24,
bho,air,24,
air,cùisean,24,
air,aon,23,
mi,riamh,23,
sàs,anns,23,
iarraidh,air,23,
leòr,ann,23,
dèanamh,seo,23,
’s,bidh,23,
ann,a-nis,23,
chur,dhan,23,
dol,timcheall,23,
coltach,gu,23,
an-diugh,ach,23,
cuideachd,mar,23,
dh’,aois,23,
sin,le,23,
ò,uill,23,
ach,a-nis,23,
‘s,iomadh,23,
air,tìr-mòr,23,
gach,latha,23,
bhios,iad,23,
chaidh,sinn,23,
ach,feumaidh,23,
’s,urrainn,23,
duine,eile,23,
thu,ann,23,
ga,fhaicinn,23,
mun,chuairt,23,
sin,fhèin,23,
adhart,gu,23,
airson,dèanamh,23,
gàidhlig,air,23,
ann,do,23,
chur,ri,23,
àireamh,de,23,
math,dhuibh,23,
fhad,‘s,23,
là,inbhir,23,
dòmhnallach,bbc,23,
airson,beagan,22,
leòr,air,22,
bidh,thu,22,
buaidh,air,22,
baile,beag,22,
bheil,fhios,22,
sin,uill,22,
ri,taobh,22,
ann,dìreach,22,
leòr,airson,22,
mu,dhà,22,
gach,taobh,22,
mi,gun,22,
bh,ann,22,
mhòr,nach,22,
sna,h-eileanan,22,
air,ar,22,
dhèanamh,le,22,
ann,às,22,
gun,urrainn,22,
mi,dhut,22,
dùil,gum,22,
an-sàs,ann,22,
chùil,lodair,22,
sin,ga,22,
fios,agam,22,
turas,seo,22,
dhaoine,air,22,
sinn,a-mach,22,
sin,gun,22,
taobh,seo,22,
ann,a-mhàin,22,
air,nochdadh,22,
gu,mì-fhortanach,22,
’s,nach,22,
bith,ann,22,
chur,a-mach,22,
faighinn,air,22,
chleachdadh,airson,22,
h-eileanan,siar,22,
as,well,22,
le,daoine,22,
to,get,22,
gan,cur,22,
thòisich,sinn,22,
to,see,22,
the,first,22,
dh’,fhàg,22,
bun-sgoil,ghàidhlig,22,
gabhail,pàirt,22,
a',dol,22,
and,then,22,
gu,crìoch,22,
mu,thràth,22,
feadh,nan,22,
chumail,ann,22,
sa,ghàidhlig,22,
coltas,ann,22,
air,bhog,22,
dìreach,cho,21,
bhiodh,ann,21,
mo,làimh,21,
siud,’s,21,
dèanamh,air,21,
mi,anns,21,
ron,sin,21,
biodh,iad,21,
gach,sgioba,21,
sin,ma,21,
and,it,21,
càil,sam,21,
air,rudan,21,
bi,mi,21,
faireachdainn,gu,21,
dìreach,gu,21,
mòr,air,21,
airson,‘s,21,
gàidhlig,aig,21,
’s,mathaid,21,
bruidhinn,ri,21,
cia,mheud,21,
sgàth,’s,21,
tòrr,de,21,
cuideachd,gu,21,
dhaoine,ann,21,
glè,bheag,21,
seo,far,21,
dhan,bhaile,21,
seo,an-diugh,21,
eilein,sgitheanaich,21,
chur,seachad,21,
toilichte,gu,21,
tòiseachadh,air,21,
do,chuid,21,
air,obair,21,
nam,bliadhnaichean,21,
beagan,de,21,
dùil,gun,21,
ionnsachadh,mu,21,
‘s,urrainn,21,
do,mhòran,21,
gheibh,iad,21,
a',chiad,21,
airson,nam,21,
tighinn,dhan,21,
aig,eilidh,21,
mu,thuath,21,
foghlam,tro,21,
dh’,fhosgail,21,
dhiubh,sin,20,
iad,dìreach,20,
ann,as,20,
mi,cho,20,
bhith,gan,20,
gus,nach,20,
chanadh,iad,20,
aig,màiri,20,
ann,anns,20,
biodh,tu,20,
thèid,sinn,20,
eòlas,air,20,
còrdadh,ris,20,
no,mar,20,
urrainn,dha,20,
cinnteach,nach,20,
agam,gu,20,
dòigh,anns,20,
a-staigh,ann,20,
’s,iad,20,
bhith,agad,20,
sin,fhathast,20,
thar,fhichead,20,
iad,math,20,
ach,aon,20,
agad,’s,20,
fhèin,gu,20,
coimhead,math,20,
chur,ris,20,
as,t-samhradh,20,
a-nis,airson,20,
ais,dhan,20,
mothachail,air,20,
they,are,20,
le,tuilleadh,20,
nan,leabhraichean,20,
rud,mar,20,
gheibh,sinn,20,
seo,bho,20,
dhan,h-uile,20,
sinn,dìreach,20,
thuilleadh,air,20,
aidh,aidh,20,
daoine,ann,20,
aige,air,20,
dhan,choimhearsnachd,20,
bidh,daoine,20,
dhèanamh,nas,20,
tu,air,20,
ràdh,nach,20,
would,be,20,
dùil,ri,20,
dhen,bhliadhna,20,
greisean,de,20,
we,are,20,
which,is,20,
‘s,gum,20,
là,nise,20,
deireadh,sheachdain,20,
ùidh,aig,19,
phàirt,den,19,
from,the,19,
mi,dhan,19,
math,òg,19,
rinn,thu,19,
iomadach,bliadhna,19,
nàdar,de,19,
fios,agad,19,
seo,leugh,19,
ga,chumail,19,
cho,tric,19,
seo,anns,19,
dà,sgioba,19,
rud,air,19,
thoirt,dha,19,
mu,thimcheall,19,
seo,fhèin,19,
airson,greis,19,
agad,dè,19,
cuid,dhiubh,19,
an-diugh,’s,19,
aon,àite,19,
nas,sine,19,
fhathast,ach,19,
sinn,a-nis,19,
mo,sheanmhair,19,
tighinn,às,19,
tapadh,leat,19,
ràdh,gur,19,
à,leòdhas,19,
mi,eòlach,19,
a-steach,gu,19,
bidh,sin,19,
ann,dhan,19,
air,ach,19,
air,thoiseach,19,
daoine,sin,19,
mi,nam,19,
gu,ceann,19,
faodaidh,tu,19,
tòrr,rudan,19,
t-seòrsa,sin,19,
dòchas,gu,19,
fàs,gu,19,
cothrom,do,19,
sònraichte,air,19,
air,cuid,19,
chionn,bliadhna,19,
air,bòrd,19,
ann,le,19,
phàirt,dhen,19,
as,àirde,19,
bhith,dèanamh,19,
faigh,iad,19,
dh’,aindeoin,19,
moireasdan,bbc,19,
rothach,bbc,19,
doneil,macleòid,19,
‘s,bidh,19,
ailean,macleòid,19,
rium,gu,18,
cuairt,air,18,
an-diugh,airson,18,
iad,seo,18,
cheud,bliadhna,18,
innse,dhuinn,18,
ùidh,ann,18,
dà,uair,18,
cur,seachad,18,
’s,rudan,18,
cheart,àm,18,
fhèin,ann,18,
do,dhuine,18,
fhios,aca,18,
sibh,fhèin,18,
do,mactv,18,
sa,sgìre,18,
iad,ach,18,
ùidh,mhòr,18,
obair,anns,18,
buaidh,mhòr,18,
uabhasach,cudromach,18,
dèidheil,air,18,
àite,far,18,
cùisean,air,18,
carson,nach,18,
bhith,deiseil,18,
dhol,a-steach,18,
to,go,18,
uill,‘s,18,
feadhainn,eile,18,
gàidhlig,ach,18,
air,làimh,18,
and,they,18,
do,bheatha,18,
mise,ann,18,
dol,sìos,18,
uimhir,de,18,
mòran,dhaoine,18,
seo,uill,18,
chiad,rud,18,
gum,faic,18,
sin,gum,18,
math,duilich,18,
seo,chaidh,18,
dol,seachad,18,
toirt,taic,18,
ron,seo,18,
dol,suas,18,
bheil,tòrr,18,
gun,cuir,18,
fa,leth,18,
coimhead,ri,18,
a-steach,air,18,
bheil,ùidh,18,
want,to,18,
chiad,chogaidh,18,
it,and,18,
ìre,seo,18,
fhaicinn,aig,18,
dhan,fheadhainn,18,
chiad,chogadh,18,
bi,daoine,18,
obair,mhòr,18,
halò,is,18,
sabhal,mòr,18,
mun,chost,18,
gun,gabh,18,
mu,choinneamh,18,
we,can,18,
là,air,18,
ghàidhlig,inbhir,18,
gu,diofar,17,
mi,seo,17,
agam,’s,17,
ann,chaidh,17,
agad,air,17,
mhath,air,17,
mi,ri,17,
fada,air,17,
innse,dhomh,17,
gu,cinnteach,17,
coltach,ris,17,
fàgaidh,sinn,17,
uh,huh,17,
stèidhichte,air,17,
airson,barrachd,17,
eadar-dhealaichte,bho,17,
dhìth,air,17,
sin,thàinig,17,
t-seachdain,sa,17,
bhith,nam,17,
tighinn,ann,17,
teagamh,sam,17,
feuchainn,ris,17,
ann,dhaibh,17,
falbh,bho,17,
ìre,mhòr,17,
againne,ann,17,
mòr,‘s,17,
dà,unnsa,17,
mise,ga,17,
cuideachd,so,17,
far,nach,17,
one,of,17,
aig,iain,17,
gu,bràth,17,
gan,toirt,17,
gum,faodadh,17,
bliadhna,no,17,
dol,a-staigh,17,
air,rud,17,
thoirt,a-steach,17,
sin,cho,17,
chaidh,sibh,17,
obair,gu,17,
seo,idir,17,
leig,thu,17,
iad,nas,17,
thug,iad,17,
math,luath,17,
do,chòrd,17,
nan,rudan,17,
thàinig,iad,17,
gum,b’,17,
nuair,nach,17,
an-diugh,gu,17,
fàilte,air,17,
chuid,mhòr,17,
bhith,ro,17,
cuideachd,‘s,17,
mo,chùlaibh,17,
glè,thric,17,
ro,fhada,17,
thòisich,iad,17,
bith,air,17,
thoirt,gu,17,
char,as,17,
nas,lugha,17,
